,text
4919,"['kaunse', 'janta', 'ki', 'ladai', 'lad', 'rahe', 'hoyeh', 'congress', 'party', 'ke', 'party', 'ke', 'waqt', 'kis', 'tarah', 'terrorism', 'spread', 'ho', 'raha', 'tha', 'yeh', 'kabhi', 'mat', 'bhulnamehengai', 'thodi', 'badh', 'rahi', 'hai', 'kyunki', 'army', 'ko', 'strong', 'badhana', 'hai']"
4920,"['smart', 'cities', 'cr', 'jobs', 'sasta', 'petroldieselgas', 'privatisation', 'k', 'khilaaf', 'the', 'aur', 'ab', 'dekho', 'sab', 'private', 'krr', 'rhe', 'hai', 'mehengai', 'ko', 'marne', 'ki', 'baat', 'krr', 'rhe', 'theh', 'rupee', 'ko', 'strong', 'bnane', 'ki', 'baat', 'krr', 'rhe', 'theh', 'many', 'more', 'gujarat', 'mei', 'yrs', 'ka', 'development', 'dikh', 'hi', 'rha', 'hai']"
4921,"['hum', 'log', 'toh', 'kaala', 'jaadu', 'kartey', 'hain', 'tera', 'papa', 'ko', 'mehengai', 'nehi', 'dikhai', 'deta', 'hain']"
4922,"['yes', 'even', 'i', 'wanted', 'the', 'boycott', 'gang', 'accounts', 'head', 'to', 'increase', 'their', 'salary', 'to', 'atleast', 'rupees', 'per', 'tweetmehengai', 'boht', 'hain', 'and', 'boycott', 'gang', 'ke', 'upar', 'bhi', 'iska', 'effect', 'to', 'aya', 'hi', 'hoga']"
4923,"['is', 'se', 'ghareeb', 'awaam', 'ko', 'kia', 'mila', 'kia', 'bijli', 'sasti', 'huwi', 'roti', 'sasti', 'huwi', 'rupay', 'ka', 'dollar', 'tha', 'jitni', 'mehengai', 'thi', 'us', 'se', 'zada', 'mehengai', 'rupay', 'ke', 'dollar', 'me', 'he', 'reason', 'tum', 'jese', 'bikau', 'log', 'imported', 'hukumat', 'namanzoor']"
4924,"['is', 'se', 'ghareeb', 'awaam', 'ko', 'kia', 'mila', 'kia', 'bijli', 'sasti', 'huwi', 'roti', 'sasti', 'huwi', 'rupay', 'ka', 'dollar', 'tha', 'jitni', 'mehengai', 'thi', 'us', 'se', 'zada', 'mehengai', 'rupay', 'ke', 'dollar', 'me', 'he', 'reason', 'tum', 'jese', 'bikau', 'log', 'imported', 'hukumat', 'ke', 'dalaal']"
4925,"['kavi', 'garibi', 'berojgari', 'mehengai', 'k', 'upar', 'report', 'karo', 'kya', 'hindu', 'muslim', 'kar', 'k', 'desh', 'ko', 'barbad', 'karnay', 'may', 'lagay', 'ho', 'aap', 'desh', 'drohi', 'ho', 'dalal', 'godi']"
4926,"['bhai', 'is', 'aur', 'k', 'daur', 'may', 'ek', 'aap', 'he', 'ho', 'jo', 'hamare', 'chehre', 'par', 'muskaan', 'la', 'sakte', 'ho', 'gws', 'bhai']"
4927,"['aapke', 'upa', 'rule', 'mein', 'to', 'bilkul', 'mehengai', 'aur', 'berozgari', 'nahi', 'thi']"
4928,"['phele', 'desh', 'ko', 'padha', 'likha', 'krdo', 'phele', 'job', 'de', 'do', 'phele', 'desh', 'bechna', 'band', 'krdo', 'phele', 'mehengai', 'kam', 'kardo', 'phele', 'ache', 'se', 'desh', 'me', 'hospital', 'khol', 'lo', 'fir', 'aap', 'me', 'sab', 'milke', 'kale', 'kapde', 'dekh', 'lege']"
4929,"['mehengai', 'ka', 'boycott', 'krne', 'ki', 'jarurat', 'h', 'filmo', 'ka', 'nhi']"
4930,"['kya', 'bhaisaab', 'mehengai', 'chali', 'gyi', 'kya', 'thats', 'modi', 'jis', 'talent', 'to', 'distract', 'you', 'fools', 'ab', 'roo', 'na', 'mehengaimehengai']"
4931,"['mehengai', 'hitting', 'everyone', 'hard', 'fuel', 'amp', 'power', 'price', 'hikes', 'across', 'the', 'world', 'is', 'the', 'only', 'way', 'to', 'reduce', 'cost', 'amp', 'save', 'pak', 'economy', 'as', 'we', 'countdown', 'to', 'paks', 'th', 'birthday', 'think', 'of', 'ways', 'to', 'conserve', 'energy', 'ill', 'go', 'first', 'replaced', 'treadmill', 'with', 'running', 'outdoors']"
4932,"['tum', 'pehle', 'mehengai', 'par', 'kar', 'debate']"
4933,"['mathematics', 'isnt', 'so', 'complicated', 'anyone', 'who', 'is', 'giving', 'free', 'from', 'collected', 'money', 'is', 'collecting', 'more', 'than', 'needed', 'and', 'that', 'person', 'is', 'deaf', 'and', 'cant', 'hear', 'people', 'saying', 'mehengai', 'bahut', 'hai']"
4935,"['nhi', 'ab', 'yeh', 'diesel', 'kes', 'hesiyat', 'sy', 'sarkari', 'harch', 'py', 'tum', 'logo', 'k', 'sath', 'gya', 'hy', 'konsi', 'uhda', 'hy', 'es', 'k', 'sath', 'bs', 'awaam', 'ko', 'mehengai', 'sy', 'maro', 'yaha', 'tum', 'log', 'free', 'main', 'chakar', 'lgao']"
4936,"['mehengai', 'kab', 'khatam', 'ho', 'gi', 'garian', 'se', 'lakh', 'rs', 'mehengi', 'kuch', 'garian', 'se', 'lakh', 'mehengi', 'hui', 'khanai', 'penai', 'ki', 'ashya', 'bhi', 'rs', 'wala', 'pepsi', 'ka', 'can', 'ka', 'ho', 'gya', 'hai']"
4937,"['kis', 'bat', 'ki', 'frustration', 'bahana', 'to', 'ye', 'aapke', 'lye', 'tha', 'ke', 'election', 'nahi', 'karwane', 'maishat', 'kharab', 'hai', 'ye', 'zara', 'wazih', 'karein', 'ke', 'achanak', 'pese', 'kahan', 'se', 'mile', 'ke', 'dollar', 'is', 'jagah', 'par', 'hai', 'agar', 'maishat', 'itni', 'achi', 'hai', 'to', 'mehengai', 'kyun', 'lain', 'na', 'petrol', 'aur', 'diesel', 'ko', 'tak']"
4938,"['mehengai', 'k', 'zamane', 'me', 'maggi', 'hi', 'bachaegi', 'hume']"
4939,"['week', 'hogaya', 'us', 'din', 'ko', 'jab', 'virodh', 'hua', 'kale', 'kapdo', 'me', 'ye', 'abhi', 'tak', 'wahi', 'atki', 'he', 'mehengai', 'roj', 'badh', 'rahi', 'he', 'chatukar', 'uspe', 'dahi', 'jama', 'ke', 'bethegi']"
4940,"['mehengai', 'pe', 'halla', 'bol', 'rally']"
4941,"['pakistani', 'awam', 'ko', 'kya', 'faida', 'huaa', 'iska', 'mehengai', 'to', 'wahin', 'khari', 'he']"
4942,"['mehengai', 'pe', 'halla', 'bol', 'rally']"
4943,"['mehengai', 'kam', 'kar', 'deta']"
4944,"['pk', 'film', 'ka', 'director', 'writer', 'producer', 'musician', 'cinematographer', 'kis', 'community', 'se', 'belong', 'karta', 'hai', 'check', 'karlo', 'bjp', 'wale', 'jaha', 'nachate', 'hai', 'wahi', 'nachte', 'ho', 'kauwa', 'kaan', 'lekar', 'gaya', 'uske', 'pichne', 'bhagne', 'se', 'pehla', 'apn', 'kaan', 'check', 'kar', 'lete', 'toh', 'aaj', 'desh', 'bach', 'jaata', 'mehengai', 'amp', 'berojgari', 'ki', 'maar', 'se']"
4945,"['mehengai', 'pe', 'halla', 'bol', 'rally']"
4946,"['mehengai', 'kitne', 'kam', 'hoe', 'ye', 'b', 'btaye']"
4947,"['mehengai', 'pe', 'halla', 'bol', 'rally']"
4949,"['mehengai', 'pe', 'halla', 'bol', 'rally', 'congress', 'to', 'hold', 'big', 'rally', 'against', 'inflation', 'on', 'august', 'in', 'delhi']"
4950,"['chalo', 'kuch', 'toh', 'milega', 'lollypop', 'hi', 'sahi', 'modi', 'ki', 'tarah', 'nahi', 'ki', 'acche', 'din', 'ke', 'intezaar', 'mein', 'zindagi', 'guzar', 'jaaye', 'aur', 'mile', 'sirf', 'mehengai', 'wale', 'din', 'aur', 'acche', 'din', 'sirf', 'adani', 'aur', 'ambani', 'ke', 'aate', 'rehte', 'hain']"
4951,"['mai', 'apki', 'baat', 'ko', 'bakhubi', 'samajh', 'ra', 'hu', 'or', 'manta', 'hu', 'ki', 'kamiya', 'hain', 'bohot', 'hain', 'gst', 'or', 'mehengai', 'dono', 'ne', 'kamar', 'tod', 'di', 'hai', 'par', 'kya', 'pakka', 'hai', 'ki', 'jo', 'agli', 'govt', 'ayegi', 'vo', 'sab', 'sahi', 'kar', 'degi', 'vo', 'sabse', 'pehele', 'vahi', 'bekar', 'karegi', 'jo', 'pehele', 'sahi', 'bana', 'hoga']"
4952,"['bhai', 'yeh', 'kinna', 'chu', 'hai', 'isse', 'bolo', 'mehengai', 'pr', 'kuch', 'kare', 'yeh', 'bakwas', 'harkato', 'se', 'kuch', 'ni', 'hota']"
4953,"['or', 'agar', 'bjp', 'ke', 'baad', 'jo', 'sarkar', 'ayi', 'or', 'jo', 'ab', 'sabr', 'sabr', 'karke', 'bhi', 'gala', 'ret', 're', 'hain', 'unko', 'hari', 'jhandi', 'mil', 'gai', 'to', 'kya', 'desh', 'me', 'mehengai', 'se', 'pehele', 'civil', 'war', 'nahi', 'hogi']"
4955,"['dollar', 'ka', 'tha', 'tab', 'b', 'mehengai', 'the', 'aj', 'dollar', 'ka', 'hai', 'phir', 'b', 'wahe', 'mehengai', 'hai', 'eske', 'kya', 'wjah', 'hai', 'awam', 'ko', 'be', 'waqoof', 'na', 'banao', 'mehengai', 'control', 'kro']"
4956,"['mehengai', 'chaupal', 'congress', 'announces', 'weeklong', 'protest', 'against', 'centre', 'over', 'inflation', 'from', 'aug']"
4957,"['sorry', 'to', 'say', 'so', 'butmujhe', 'bohot', 'dukh', 'h', 'ki', 'aaj', 'lpg', 'cylinder', 'ke', 'price', 'se', 'jyada', 'ho', 'chucke', 'h', 'aam', 'aadmi', 'cylinder', 'kaise', 'refill', 'karayega', 'mehengai', 'pr', 'thoda', 'to', 'dhyan', 'dijiye', 'aapke', 'party', 'ke', 'neta', 'maan', 'hi', 'nai', 'rhe', 'ki', 'mehengai', 'hai']"
4958,"['bahut', 'hua', 'mehengai', 'ki', 'mar', 'abki', 'bar', 'jao', 'bjp', 'sarkar']"
4959,"['mehengai', 'chaupal', 'congress', 'to', 'protest', 'for', 'a', 'week', 'against', 'the', 'government', 'over', 'inflation', 'starting', 'on', 'august']"
4960,"['mehengai', 'chaupal', 'congress', 'to', 'protest', 'for', 'a', 'week', 'against', 'the', 'government', 'over', 'inflation', 'from', 'august']"
4961,"['faltu', 'topic', 'par', 'troll', 'jaisa', 'post', 'mat', 'kijiye', 'sahi', 'issue', 'hai', 'mehengai', 'uspe', 'lage', 'rahiye', 'modi', 'ji', 'thora', 'side', 'track', 'karte', 'hain', 'issue', 'ko', 'aur', 'congress', 'leader', 'udhar', 'hi', 'chal', 'dete', 'hain']"
4962,"['congress', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'delhi', 'ramlila', 'maidan', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'ann']"
4964,"['congress', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'delhi', 'ramlila', 'maidan', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'ann']"
4965,"['ye', 'mehengai', 'ab', 'personal', 'horahi', 'hai', 'rupees', 'mai', 'namanzoor']"
4966,"['wonder', 'how', 'they', 'managed', 'siddaramaiah', 'birthday', 'bash', 'expenses', 'last', 'week', 'with', 'so', 'much', 'mehengai']"
4967,"['to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'ramlila', 'maidan', 'on', 'th', 'august']"
4968,"['congress', 'to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'partys', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhis', 'ramlila', 'maidan', 'on']"
4969,"['congress', 'to', 'organise', 'a', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'aug', 'th', 'to', 'rd', 'this', 'campaign', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'august', 'th']"
4971,"['congress', 'organizes', 'mehengai', 'par', 'halla', 'bol', 'rally', 'against', 'inflation']"
4972,"['timesofindia', 'to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'august']"
4973,"['congress', 'to', 'organise', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'august', 'to', 'and', 'this', 'will', 'culminate', 'in', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'august', 'reported', 'by', 'ani']"
4974,"['congress', 'to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'au']"
4975,"['to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'ramlila', 'maidan', 'on', 'th', 'august']"
4976,"['mehengai', 'par', 'awaz', 'utthana', 'kaala', 'jaadu', 'hota', 'hai', 'saheb']"
4977,"['party', 'is', 'organizing', 'mehengai', 'chaupal', 'from', 'th', 'of', 'in', 'all', 'the', 'retail', 'stores', 'and', 'this', 'rally', 'will', 'be', 'conducted', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'of']"
4978,"['to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'august']"
4979,"['to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'august']"
4980,"['congress', 'to', 'organise', 'a', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'aug', 'th', 'to', 'rd', 'this', 'campaign', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'august', 'th']"
4981,"['congress', 'to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'august']"
4982,"['congress', 'to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'august']"
4983,"['congress', 'to', 'organise', 'a', 'mehengai', 'chaupal', 'at', 'all', 'mandis', 'retail', 'markets', 'and', 'other', 'places', 'in', 'all', 'vidhan', 'sabha', 'constituencies', 'from', 'th', 'to', 'rd', 'august', 'and', 'this', 'will', 'culminate', 'in', 'the', 'party', 'mehengai', 'pe', 'halla', 'bol', 'rally', 'at', 'delhi', 'ramlila', 'maidan', 'on', 'th', 'august']"
4984,"['aug', 'ko', 'kis', 'baat', 'keliye', 'kala', 'kapda', 'pehna', 'gaya', 'tha', 'aapko', 'pata', 'bhi', 'hai', 'agar', 'mehengai', 'pe', 'awaz', 'uthao', 'aur', 'saheb', 'bol', 'de', 'ki', 'ishe', 'kala', 'jaadu', 'dhanya', 'hai', 'saheb', 'jo', 'pm', 'hain', 'aur', 'dhanya', 'ho', 'jo', 'aap', 'jaise', 'patrakaar', 'ish', 'desh', 'me', 'hain']"
4985,"['didi', 'desh', 'm', 'bhot', 'mehengai', 'h', 'ticket', 'k', 'liye', 'paise', 'nahi', 'h']"
4986,"['opposition', 'toh', 'ke', 'baad', 'hi', 'mehengai', 'ki', 'baat', 'kar', 'raha', 'hai', 'ussey', 'pehle', 'wale', 'oppositon', 'to', 'bas', 'govt', 're', 'gun', 'gyaan', 'kar', 'ta', 'tha']"
4987,"['mehengai', 'ney', 'kiya', 'fail']"
4988,"['ghar', 'ghar', 'berojgaar', 'desh', 'mein', 'mehengai', 'ki', 'maar', 'bewakoof', 'bana', 'rahi', 'hai', 'hitler', 'sarkar', 'hume', 'chaiye', 'aazadi', 'in', 'zaalimo', 'aazadi']"
4989,"['no', 'conflict', 'of', 'interest', 'here', 'youre', 'urging', 'indians', 'poorer', 'than', 'you', 'to', 'spend', 'hard', 'earned', 'cash', 'for', 'a', 'few', 'hours', 'of', 'fluff', 'while', 'at', 'the', 'same', 'time', 'saying', 'mehengai', 'ne', 'kamar', 'tod', 'rakhi', 'hai', 'why', 'arent', 'you', 'asking', 'people', 'to', 'spend', 'those', 'thousands', 'in', 'charity', 'give', 'better', 'gifts', 'to', 'sisters']"
4990,"['fourth', 'richest', 'womans', 'daughter', 'who', 'enjoys', 'z', 'security', 'at', 'tax', 'payers', 'cost', 'is', 'talking', 'about', 'mehengai']"
4991,"['bahut', 'mehengai', 'hai', 'zee', 'tum', 'par', 'thuk', 'bhi', 'nahi', 'sakta']"
4992,"['cm', 'modi', 'ko', 'mehengai', 'dikhai', 'deta', 'tha', 'pm', 'modi', 'ko', 'black', 'magic', 'dikhai', 'de', 'raha', 'hai']"
4993,"['mam', 'janta', 'ke', 'liye', 'bhi', 'kuch', 'karo', 'aap', 'log', 'hi', 'mudda', 'utha', 'rahe', 'ho', 'ki', 'berozgaai', 'or', 'mehengai', 'hai', 'i', 'have', 'huge', 'hope', 'with', 'tehasvi']"
4994,"['tumhari', 'akkal', 'aur', 'tumhare', 'bhai', 'ki', 'akkal', 'bilkul', 'milti', 'julti', 'hai', 'tumhare', 'saalo', 'me', 'badhti', 'mehengai', 'aur', 'tumhare', 'kaale', 'kaam', 'ka', 'janata', 'ko', 'sab', 'kuchh', 'pata', 'hai', 'aataa', 'me', 'wapis', 'aane', 'ka', 'khwab', 'chhod', 'do', 'aur', 'tum', 'dono', 'tumhare', 'asli', 'entertainment', 'disco', 'me', 'jake', 'khao', 'pio', 'dam', 'maro']"
4995,"['ye', 'halla', 'bol', 'tab', 'kyu', 'nahi', 'bola', 'tha', 'jab', 'upa', 'government', 'ek', 'ke', 'bad', 'ek', 'ghotale', 'ho', 'rahe', 'the', 'aur', 'mehengai', 'asman', 'chadh', 'ke', 'bol', 'rahi', 'thi']"
4996,"['nomodi', 'ji', 'press', 'conference', 'kar', 'de', 'mehengai', 'par', 'ho', 'sakta', 'he', 'bol', 'de', 'via', 'mann', 'ki', 'baat', 'lekin', 'press', 'conference', 'kavi', 'nahi']"
4997,"['mehengai', 'pe', 'bhi', 'kuchh', 'tweet', 'kr', 'lo']"
4998,"['berojgari', 'mehengai', 'jaise', 'muddo', 'pe', 'apna', 'mu', 'khola', 'karo', 'aroon', 'puri', 'se', 'kya', 'darna', 'janta', 'ki', 'awaaz', 'utha']"
4999,"['janta', 'janta', 'ko', 'kaale', 'kapdoan', 'se', 'gila', 'hai', 'rahi', 'baat', 'mehengai', 'kee', 'to', 'upa', 'ke', 'dauran', 'inflation', 'rehta', 'thaa', 'jabki', 'bjp', 'sarkar', 'ke', 'samay', 'se', 'raha', 'agar', 'upa', 'ke', 'dauran', 'corona', 'aata', 'to', 'inflation', 'ke', 'ooper', 'hota', 'aur', 'srilanka', 'se', 'buri', 'stithi', 'hindustan', 'ki', 'ho', 'jaati']"
5000,"['mehengai', 'ka', 'ehsas', 'sirf', 'halal', 'kamane', 'walo', 'ko', 'hai']"
5001,"['itni', 'mehengai', 'mai', 'movie', 'par', 'faltu', 'karch', 'kyu', 'kare']"
5002,"['phr', 'kehte', 'hai', 'ki', 'itni', 'mehengai', 'ho', 'rahi', 'hai']"
5003,"['someone', 'rightly', 'said', 'on', 'twitter', 'the', 'other', 'day', 'mehengai', 'is', 'only', 'observed', 'in', 'a', 'bhaji', 'mandi', 'petrol', 'pump', 'and', 'goes', 'missing', 'in', 'a', 'mall', 'restaurant', 'and', 'multiplex']"
5004,"['the', 'saddest', 'news', 'of', 'the', 'year', 'is', 'mehengai', 'ko', 'hum', 'tw', 'afford', 'kar', 'sakte', 'hn', 'magar', 'ye', 'ghareeb', 'kahan', 'jayen', 'in', 'ki', 'koi', 'aah', 'sunne', 'wala', 'tak', 'nai']"
5005,"['mehengai', 'har', 'waqt', 'hoti', 'hai', 'aur', 'har', 'sarkaron', 'ke', 'raaj', 'mein', 'hoti', 'hai', 'iss', 'sarkar', 'ke', 'raaj', 'mein', 'pichle', 'sabhi', 'sarkaron', 'kee', 'tulna', 'mein', 'bahut', 'kam', 'mehengai', 'hai', 'aur', 'uske', 'mool', 'kaaran', 'antarrashtriya', 'uthal', 'puthal', 'hai', 'naa', 'kee', 'sarkar', 'kee', 'galat', 'neetiyan']"
5006,"['match', 'haar', 'gai', 'mehengai', 'hey', 'wapas', 'akar', 'kiya', 'karengey']"
5007,"['imran', 'khan', 'ko', 'choren', 'aap', 'aam', 'awaam', 'par', 'jo', 'guzar', 'rahi', 'us', 'par', 'baat', 'karain', 'apki', 'tou', 'daal', 'roti', 'shareef', 'khandaan', 'say', 'jurri', 'leken', 'lakhoun', 'karoroun', 'log', 'rozana', 'bhookay', 'so', 'rahay', 'mehengai', 'ki', 'wajha', 'say']"
5008,"['ab', 'bs', 'bohot', 'hogai', 'aaj', 'bhi', 'agr', 'mehengai', 'ke', 'khilaf', 'humne', 'awaz', 'nahi', 'uthai', 'to', 'hmto', 'bhuke', 'mrjaege']"
5009,"['tery', 'accounts', 'ka', 'kia', 'bamega', 'kaalia', 'us', 'ka', 'to', 'hisab', 'bhi', 'nahi', 'awr', 'han', 'ghulam', 'k', 'bachay', 'mehengai', 'kaha', 'phnch', 'gai', 'zaleel', 'insan']"
5010,"['aj', 'hum', 'nay', 'is', 'ke', 'miss', 'administration', 'ke', 'waja', 'say', 'apna', 'lac', 'ka', 'karobar', 'khatm', 'kia', 'q', 'k', 'sale', 'ho', 'nahi', 'raha', 'ta', 'mehengai', 'ke', 'waja', 'say', 'or', 'rent', 'or', 'baki', 'ahrajat', 'bar', 'raha', 'tay']"
5011,"['jis', 'tareqe', 'se', 'mehengai', 'barh', 'rahi', 'he', 'mare', 'shadi', 'me', 'sirf', 'biscuits', 'or', 'chai', 'reh', 'jaygi']"
5012,"['bohot', 'hui', 'mehengai', 'ki', 'maar', 'bahar', 'karo', 'modi', 'sarkar', 'pm', 'banega', 'nitish', 'kumar']"
5013,"['bohot', 'hui', 'mehengai', 'ki', 'maar', 'bahar', 'karo', 'modi', 'sarkar', 'pm', 'banega', 'nitish', 'kumar']"
5014,"['sanghi', 'ke', 'peeche', 'kyuin', 'padi', 'ho', 'madam', 'mehengai', 'aur', 'berozgaari', 'ka', 'debate', 'jatam', 'ho', 'gaya']"
5015,"['hahahaha', 'kamal', 'he', 'k', 'pti', 'ki', 'tamamnakamiya', 'loadshdingmehengai', 'dollar', 'ki', 'urran', 'petrolbijli', 'price', 'ab', 'pdm', 'ki', 'hukomat', 'me', 'q', 'nazar', 'aye', 'pti', 'ki', 'hukomat', 'me', 'tu', 'sub', 'kuch', 'teek', 'tha', 'babey']"
5016,"['jis', 'desh', 'ka', 'pm', 'andhavishwasbhari', 'baatein', 'karta', 'ho', 'kya', 'wo', 'desh', 'ka', 'bhavishya', 'badal', 'payega', 'mehengai', 'berojgari', 'sampradayikta', 'yeh', 'virodhiyo', 'ka', 'kala', 'jadu', 'nahi', 'bjp', 'ki', 'galat', 'nitiya', 'aur', 'kali', 'kartuto', 'ka', 'prabhav', 'hey']"
5017,"['neeche', 'hum', 'upar', 'mehengai']"
5018,"['ha', 'ha', 'ha', 'jese', 'mehengai', 'karke', 'bahat', 'kuchh', 'jammen', 'jese', 'kharid', 'liye', 'the', 'apke', 'chache', 'mother', 'partu', 'etc', 'esliye', 'sab', 'ko', 'wohi', 'soch', 'rahe', 'ho']"
5019,"['aap', 'yakin', 'karte', 'ho', 'kala', 'jaadu', 'pe', 'aap', 'zara', 'mehengai', 'kin', 'taraf', 'dhyan', 'do', 'sir', 'aam', 'admi', 'k', 'kamar', 'tut', 'gayi', 'hai']"
5020,"['mehengai', 'par', 'v', 'kuch', 'gyan', 'dijiye', 'repaya', 'kyu', 'gir', 'rha', 'h', 'aap', 'to', 'pehle', 'se', 'hi', 'gyan', 'dete', 'h', 'show', 'some', 'light']"
5021,"['lekin', 'humlog', 'mehengai', 'ki', 'wajah', 'se', 'mar', 'rahe', 'hai', 'modi', 'ji']"
5022,"['u', 'have', 'turned', 'off', 'comments', 'why', 'btw', 'if', 'u', 'recommend', 'lsc', 'itni', 'mehengai', 'hai', 'upload', 'it', 'on', 'youtube', 'so', 'all', 'can', 'see', 'it']"
5023,"['kon', 'bol', 'rha', 'bhai', 'petrol', 'diesel', 'free', 'krne', 'ko', 'jo', 'mehengai', 'hai', 'usko', 'kmm', 'kro', 'n', 'taxpayer', 'ke', 'paiso', 'ka', 'itna', 'khyal', 'rhta', 'to', 'vista', 'project', 'n', 'bnta']"
5024,"['yah', 'khatoon', 'muhtarma', 'din', 'ba', 'din', 'jawan', 'kasay', 'oo', 'rahi', 'hai', 'o', 'b', 'itne', 'mehengai', 'mn']"
5025,"['parwah', 'abhi', 'bhi', 'kaha', 'haipehle', 'dhuwan', 'marta', 'tha', 'ab', 'apki', 'mehengai', 'maar', 'rahi', 'haikuch', 'to', 'kaha', 'hua', 'sach', 'kr', 'dijiye']"
5026,"['he', 'will', 'hit', 'back', 'anyone', 'who', 'opposes', 'him', 'which', 'is', 'protesting', 'against', 'high', 'which', 'has', 'made', 'citizens', 'lifes', 'hell', 'modi', 'hitting', 'back', 'is', 'actually', 'is', 'making', 'fun', 'of', 'citizens', 'instead', 'of', 'saying', 'how', 'he', 'is', 'gonna', 'control', 'he', 'preferred', 'to', 'make', 'a', 'joke', 'of', 'public']"
